央视,#genre#
V2BEAT,https://stream.v2beat.live/icecast.audio?t=file.mp3
Alternative Hits,http://rfcmedia.streamguys1.com/alternativehitspremium.mp3
Country Hits,http://rfcmedia.streamguys1.com/countryhitspremium.mp3
Country Roads,http://rfcmedia.streamguys1.com/countryroadspremium.mp3
Coffee House,http://rfcmedia.streamguys1.com/coffeehousepremium.mp3
Dance One,http://rfcmedia.streamguys1.com/srdanceone.mp3
Disco Beats,http://rfcmedia.streamguys1.com/srdiscobeats.mp3
Today’s Hits,http://rfcmedia.streamguys1.com/MusicPulsePremium.mp3
Today's Country Hits,http://rfcmedia.streamguys1.com/srtodayscountryhits.mp3
Pop Hits,http://rfcmedia.streamguys1.com/newpophitspremium.mp3
New Pop Hits,http://rfcmedia.streamguys1.com/newpophitspremium.mp3
Relax & Unwind,http://rfcmedia.streamguys1.com/relaxationpremium.mp3
Smooth Jazz,http://rfcmedia.streamguys1.com/smoothjazzpremium.mp3
Lounge Radio,http://streaming.radionomy.com/JamendoLounge
The Hit List,http://rfcmedia.streamguys1.com/srhitlist.mp3

广东,#genre#
酒店_广东体育,http://218.15.229.90:9901/tsfile/live/1001_1.m3u8
静态_潮州综合,http://hdl-czbtv-gb.sobeylive.com/czbtv2019/czzhpd.flv
静态_潮州生活,http://hdl-czbtv-gb.sobeylive.com/czbtv2019/czggpd.flv
静态_梅州综合,http://p2.weizan.cn/slowlive/403126774572750089/live.m3u8
静态_梅州生活,http://p2.weizan.cn/slowlive/645350022315428297/live.m3u8
静态_番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
触电_南方卫视 高清,http://45.154.14.47:5678/gdtv.php?id=nfws
触电_广东新闻,http://45.154.14.47:5678/gdtv.php?id=gdxw
触电_广东公共,http://45.154.14.47:5678/gdtv.php?id=gdgg
触电_广东珠江,http://45.154.14.47:5678/gdtv.php?id=gdzj
触电_广东体育,http://45.154.14.47:5678/gdtv.php?id=gdty
触电_广东影视,http://45.154.14.47:5678/gdtv.php?id=gdys
触电_广东少儿,http://45.154.14.47:5678/gdtv.php?id=gdse
触电_广东综艺,http://45.154.14.47:5678/gdtv.php?id=gdzy
触电_广东国际,http://45.154.14.47:5678/gdtv.php?id=gdgj
触电_广东移动,http://45.154.14.47:5678/gdtv.php?id=gdyd
触电_岭南戏曲,http://45.154.14.47:5678/gdtv.php?id=lnxq
触电_南方卫视 高清,http://124.222.238.146:3328/SMBD/smtv.php?id=nfws
触电_广东新闻,http://124.222.238.146:3328/SMBD/smtv.php?id=gdxw
触电_广东公共,http://124.222.238.146:3328/SMBD/smtv.php?id=gdgg
触电_广东珠江,http://124.222.238.146:3328/SMBD/smtv.php?id=gdzj
触电_广东体育,http://124.222.238.146:3328/SMBD/smtv.php?id=gdty
触电_广东影视,http://124.222.238.146:3328/SMBD/smtv.php?id=gdys
触电_广东少儿,http://124.222.238.146:3328/SMBD/smtv.php?id=gdse
触电_广东综艺,http://124.222.238.146:3328/SMBD/smtv.php?id=gdzy
触电_广东国际,http://124.222.238.146:3328/SMBD/smtv.php?id=gdgj
触电_广东移动,http://124.222.238.146:3328/SMBD/smtv.php?id=gdyd
触电_岭南戏曲,http://124.222.238.146:3328/SMBD/smtv.php?id=lnxq
代理_广州综合,https://justsometime.gztv.com/sec/zhonghe.m3u8
代理_广州法治,https://justsometime.gztv.com/sec/fazhi.m3u8
代理_广州新闻,https://justsometime.gztv.com/sec/xinwen.m3u8
代理_广州竞赛,https://justsometime.gztv.com/sec/jingsai.m3u8
代理_广州影视,https://justsometime.gztv.com/sec/yingshi.m3u8
代理_广州南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
代理_广州综合,http://iptv.cooltv.top/tv/guangzhou.php?id=gzzh
代理_广州法治,http://iptv.cooltv.top/tv/guangzhou.php?id=gzfz
代理_广州影视,http://iptv.cooltv.top/tv/guangzhou.php?id=gzys
代理_广州新闻,http://iptv.cooltv.top/tv/guangzhou.php?id=gzxw
代理_广州竞赛,http://iptv.cooltv.top/tv/guangzhou.php?id=gzjs
代理_广州南国都市,http://iptv.cooltv.top/tv/guangzhou.php?id=gzsh
大湾区卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.215:5146
广东卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.19:5146
广东卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.152:5146
广东卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.84:5146
广东卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.166:5146
广东珠江ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.1:5146
广东珠江ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.114:5146
广东新闻ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.173:5146
广东公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.225:5146
广东体育ᴴᴰ-测试,http://www.superkit.cn:8888/udp/239.77.0.112:5146
广东体育ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.168:5146
广东移动,http://www.superkit.cn:8888/udp/239.77.0.20:5146
广东综艺 4K50p,http://www.superkit.cn:8888/udp/239.77.1.236:5146
广东综艺 4K,http://www.superkit.cn:8888/udp/239.77.1.237:5146
广东综艺(4k),http://www.superkit.cn:8888/udp/239.77.0.244:5146
广东综艺 宽色域(4k),http://www.superkit.cn:8888/udp/239.77.0.246:5146
广东综艺(4k),http://www.superkit.cn:8888/udp/239.77.0.245:5146
广东综艺 宽色域AVS2(4k) (AVS2),http://www.superkit.cn:8888/udp/239.77.0.252:5146
广东房产,http://www.superkit.cn:8888/udp/239.77.0.14:5146
广东经济科教ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.85:5146
广东经济科教ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.167:5146
广东影视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.217:5146
广东少儿ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.250:5146
嘉佳卡通ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.179:5146
岭南戏曲,http://www.superkit.cn:8888/udp/239.77.0.16:5146
现代教育,http://www.superkit.cn:8888/udp/239.77.0.18:5146
广州综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.71:5146
广州新闻ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.72:5146
广州影视ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.73:5146
广州法治ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.74:5146
广州竞赛ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.75:5146
南国都市 4K,http://www.superkit.cn:8888/udp/239.253.43.99:5146
深圳卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.3:5146
深圳卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.148:5146
深圳卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.92:5146
深圳卫视ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.130:5146
深圳都市ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.176:5146
深圳都市ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.124:5146
深圳电视剧ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.177:5146
深圳电视剧ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.125:5146
深圳财经生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.242:5146
深圳娱乐ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.243:5146
深圳体育健康ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.128:5146
深圳体育健康ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.140:5146
深圳少儿ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.244:5146
深圳公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.178:5146
深圳公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.126:5146
深圳宝安ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.67:5146
深圳龙岗ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.223:5146
深圳东部ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.224:5146
深圳众创TVᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.247:5146
韶关新闻综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.117:5146
韶关绿色生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.119:5146
湛江新闻综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.141:5146
湛江公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.140:5146
揭阳综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.229:5146
揭阳生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.251:5146
汕尾新闻综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.25:5146
汕尾文化生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.187:5146
江门综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.201:5146
江门侨乡生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.202:5146
江门教育ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.203:5146
惠州-1ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.232:5146
惠州-2ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.233:5146
珠海-1ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.155:5146
珠海-2ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.154:5146
肇庆综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.1:5146
肇庆生活服务ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.2:5146
河源综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.213:5146
河源公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.214:5146
清远新闻综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.33:5146
清远公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.34:5146
云浮综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.253:5146
云浮文旅ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.254:5146
茂名综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.206:5146
茂名公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.0.207:5146
汕头综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.130:5146
汕头综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.45:5146
汕头经济生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.131:5146
汕头经济生活ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.46:5146
汕头文旅体育ᴴᴰ,http://www.superkit.cn:8888/udp/239.77.1.132:5146
汕头文旅体育ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.47:5146
佛山公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.53:5146
佛山南海ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.54:5146
佛山顺德ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.55:5146
佛山影视ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.56:5146
佛山综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.57:5146
东莞新闻综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.104:5146
东莞生活资讯ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.105:5146
中山综合ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.62:5146
中山公共ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.63:5146
中山教育ᴴᴰ,http://www.superkit.cn:8888/udp/239.253.43.64:5146
大湾区卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.215:5146
广东卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.19:5146
广东卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.152:5146
广东卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.84:5146
广东卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.166:5146
广东珠江ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.1:5146
广东珠江ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.114:5146
广东新闻ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.173:5146
广东公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.225:5146
广东体育ᴴᴰ-测试,http://www.kitcc.cn:8888/udp/239.77.0.112:5146
广东体育ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.168:5146
广东移动,http://www.kitcc.cn:8888/udp/239.77.0.20:5146
广东综艺 4K50p,http://www.kitcc.cn:8888/udp/239.77.1.236:5146
广东综艺 4K,http://www.kitcc.cn:8888/udp/239.77.1.237:5146
广东综艺(4k),http://www.kitcc.cn:8888/udp/239.77.0.244:5146
广东综艺 宽色域(4k),http://www.kitcc.cn:8888/udp/239.77.0.246:5146
广东综艺(4k),http://www.kitcc.cn:8888/udp/239.77.0.245:5146
广东综艺 宽色域AVS2(4k) (AVS2),http://www.kitcc.cn:8888/udp/239.77.0.252:5146
广东房产,http://www.kitcc.cn:8888/udp/239.77.0.14:5146
广东经济科教ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.85:5146
广东经济科教ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.167:5146
广东影视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.217:5146
广东少儿ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.250:5146
嘉佳卡通ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.179:5146
岭南戏曲,http://www.kitcc.cn:8888/udp/239.77.0.16:5146
现代教育,http://www.kitcc.cn:8888/udp/239.77.0.18:5146
广州综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.71:5146
广州新闻ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.72:5146
广州影视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.73:5146
广州法治ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.74:5146
广州竞赛ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.75:5146
南国都市 4K,http://www.kitcc.cn:8888/udp/239.253.43.99:5146
深圳卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.3:5146
深圳卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.148:5146
深圳卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.92:5146
深圳卫视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.130:5146
深圳都市ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.176:5146
深圳都市ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.124:5146
深圳电视剧ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.177:5146
深圳电视剧ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.125:5146
深圳财经生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.242:5146
深圳娱乐ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.243:5146
深圳体育健康ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.128:5146
深圳体育健康ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.140:5146
深圳少儿ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.244:5146
深圳公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.178:5146
深圳公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.126:5146
深圳宝安ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.67:5146
深圳龙岗ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.223:5146
深圳东部ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.224:5146
深圳众创TVᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.247:5146
韶关新闻综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.117:5146
韶关绿色生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.119:5146
湛江新闻综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.141:5146
湛江公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.140:5146
揭阳综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.229:5146
揭阳生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.251:5146
汕尾新闻综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.25:5146
汕尾文化生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.187:5146
江门综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.201:5146
江门侨乡生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.202:5146
江门教育ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.203:5146
惠州-1ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.232:5146
惠州-2ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.233:5146
珠海-1ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.155:5146
珠海-2ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.154:5146
肇庆综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.1:5146
肇庆生活服务ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.2:5146
河源综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.213:5146
河源公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.214:5146
清远新闻综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.33:5146
清远公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.34:5146
云浮综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.253:5146
云浮文旅ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.254:5146
茂名综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.206:5146
茂名公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.0.207:5146
汕头综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.130:5146
汕头综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.45:5146
汕头经济生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.131:5146
汕头经济生活ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.46:5146
汕头文旅体育ᴴᴰ,http://www.kitcc.cn:8888/udp/239.77.1.132:5146
汕头文旅体育ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.47:5146
佛山公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.53:5146
佛山南海ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.54:5146
佛山顺德ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.55:5146
佛山影视ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.56:5146
佛山综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.57:5146
东莞新闻综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.104:5146
东莞生活资讯ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.105:5146
中山综合ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.62:5146
中山公共ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.63:5146
中山教育ᴴᴰ,http://www.kitcc.cn:8888/udp/239.253.43.64:5146

岗苔,#genre#
凤凰中文,http://2022.stream-link.org/playlist/phtv_live.ts
凤凰中文,http://home.111818.xyz:8888/udp/239.76.253.134:9000
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰中文,http://36.158.227.88/qclive.fengshows.cn/live/0701pcc72.flv
凤凰中文,http://117.169.124.149:8080/live/fhchinese/index.m3u8
凤凰中文,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226248/index.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰资讯,http://2022.stream-link.org/playlist/phtv_info.ts
凤凰资讯,http://home.111818.xyz:8888/udp/239.76.253.135:9000
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
凤凰资讯,http://36.158.227.88/qclive.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226274/index.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰香港,http://36.158.227.88/qclive.fengshows.cn/live/0701phk72.flv
凤凰香港,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8
凤凰香港,http://tvmvip110.club/fengh.php?id=3
澳门莲花,http://pull-l3-cny.douyincdn.com/third/stream-f3caad21816e3bfe2210a692387ab040.m3u8
澳门莲花,http://2022.stream-link.org/playlist/macau_lotustv.ts
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳门莲花,http://zb.ldlive.xyz/zbtv/lotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php
星空卫视 高清,http://159.75.85.63:8765/telegram@feiyangdigital-xingkong.m3u8
翡翠台,http://2022.stream-link.org/playlist/tvb_jade.ts
翡翠台,http://159.75.85.63:8765/telegram@feiyangdigital-feicui.m3u8
翡翠台,http://nas.jdshipin.com:8801/gdfc.php?id=1350_4500
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://baidu.douyincdn.freetvtv.com/tvbjade/m2.m3u8
翡翠台,http://baidu.douyincdn.freetvtv.com/jade/index.m3u8
华丽台,http://2022.stream-link.org/playlist/astro_jade.ts
华丽台,http://r.jdshipin.com/thuYX
明珠台,http://159.75.85.63:8765/telegram@feiyangdigital-mingzhu.m3u8
明珠台,http://nas.jdshipin.com:8801/gdtest.php?id=1351_4500
明珠台,http://baidu.douyincdn.freetvtv.com/peal/m2.m3u8
明珠台,http://moking2010.x10.mx/gd1.php?id=mzt
TVB J2 高清,http://baidu.douyincdn.freetvtv.com/j22/m2.m3u8
TVB J2 高清,http://baidu.douyincdn.freetvtv.com/j2/index.m3u8
TVB 星河,http://fyld.eatuo.com:9901/tsfile/live/1006_1.m3u8
无线新闻,http://2022.stream-link.org/playlist/tvb_news.ts
无线新闻,http://andychuxdd.asuscomm.com:9981/stream/channelid/1793255727?profile=pass
无线财经,http://2022.stream-link.org/playlist/tvb_finance.ts
无线财经,http://andychuxdd.asuscomm.com:9981/stream/channelid/412464624?profile=pass
有线新闻,http://2022.stream-link.org/playlist/cable_news.ts
有线财经,http://2022.stream-link.org/playlist/cable_finance.ts
有线直播,http://pull-l3-cny.douyincdn.com/third/stream-1696778d64f00f3f9c0aefe3b2136ffe.m3u8
HoyTV,http://2022.stream-link.org/playlist/hoy_tv.ts
HoyTV资讯,http://2022.stream-link.org/playlist/hoy_info.ts
ViuTV,https://v1.qiantutv.com/stream/8645d53881d781e024b0db69a147fbd7/index.m3u8
ViuTVsix,https://v1.qiantutv.com/stream/7dd66f663be024cef495312d10d46a60/index.m3u8
RTHK31 高清,http://2022.stream-link.org/playlist/rthk_31.ts
RTHK32 高清,http://2022.stream-link.org/playlist/rthk_32.ts
台视,http://2023.stream-link.org/playlist/ttv.flv
中视,http://2023.stream-link.org/playlist/ctv.flv
民视,http://2023.stream-link.org/playlist/ftv.flv
华视,http://2023.stream-link.org/playlist/cts.flv
台视新闻,http://2023.stream-link.org/playlist/ttv_news.flv
中视新闻,http://2023.stream-link.org/playlist/ctv_news.flv
民视新闻,http://2023.stream-link.org/playlist/ftv_news.flv
华视新闻,http://2023.stream-link.org/playlist/cts_news.flv
TVBS,http://2023.stream-link.org/playlist/tvbs.flv
TVBS新闻,http://2023.stream-link.org/playlist/tvbs_news.flv
东森新闻,http://2023.stream-link.org/playlist/ebc_news.flv
东森财经,http://2023.stream-link.org/playlist/ebc_finance.flv
东森幼幼,http://2023.stream-link.org/playlist/ebc_yoyo.flv
中天新闻,http://2023.stream-link.org/playlist/cti_news.flv
中天综合,http://2023.stream-link.org/playlist/cti_zh.flv
中天亚洲,http://2023.stream-link.org/playlist/cti_asia.flv
寰宇新闻,http://2023.stream-link.org/playlist/global_news.flv
寰宇新闻,http://2023.stream-link.org/playlist/global_tw.flv
三立新闻,http://2023.stream-link.org/playlist/set_news.flv
三立新闻+,http://2023.stream-link.org/playlist/set_news+.flv
三立财经,http://2023.stream-link.org/playlist/set_inews.flv
纬来日本,http://baidu.douyincdn.freetvtv.com/wlrb/m2.m3u8
私人影院,http://120.84.96.108:808/hls/24/index.m3u8
龙翔时代,http://120.84.96.108:808/hls/35/index.m3u8
东森电影,http://120.84.96.108:808/hls/32/index.m3u8
东森洋片,http://120.84.96.108:808/hls/33/index.m3u8
龙翔时代,http://120.84.96.89:808/hls/35/index.m3u8
东森电影,http://120.84.96.89:808/hls/32/index.m3u8
东森洋片,http://120.84.96.89:808/hls/33/index.m3u8
龙翔时代,http://120.84.96.73:808/hls/35/index.m3u8
东森电影,http://120.84.96.73:808/hls/32/index.m3u8
东森洋片,http://120.84.96.73:808/hls/33/index.m3u8
HBO Hits,http://baidu.douyincdn.freetvtv.com/hbohits/index.m3u8
天映频道,http://210.210.155.37/dr9445/h/h14/index.m3u8
ELEVEN1 高清,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN2 高清,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
大爱1台,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8
好消息1台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息2台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
人间卫视 高清,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
八度空间,http://2022.stream-link.org/playlist/8tv.ts
原住民电视,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
亚洲新闻台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8

乐呵,#genre#
DIGI sport 1 高清,http://84.17.61.203:8086/udp/238.2.25.79:1234
DIGI sport 2 高清,http://84.17.61.203:8086/udp/238.2.25.78:1234
DIGI sport 3 高清,http://84.17.61.203:8086/udp/238.2.25.90:1234
DIGI sport 4 高清,http://84.17.61.203:8086/udp/238.2.25.83:1234
A&E,http://hardcoremedia.xyz:80/q77mjYsYZ/7742737484/1851
Discovery Channel,http://hardcoremedia.xyz:80/q77mjYsYZ/7742737484/1894
History,http://hardcoremedia.xyz:80/q77mjYsYZ/7742737484/1930
Nat Geo,http://hardcoremedia.xyz:80/q77mjYsYZ/7742737484/1954
Smithsonian Channel,http://localiptv.site:85/LoganExSk/3VV4qfSU/21062
FXM,http://hardcoremedia.xyz:80/q77mjYsYZ/7742737484/1915
Paramount Network,http://hardcoremedia.xyz:80/q77mjYsYZ/7742737484/1969
